mode,team,strategy_id,strategy_name,event_id,event_name,appearances,full_rate,partial_rate,contained_rate,error_rate,blatant_rate,major_rate
standard,learner+learner,none,无策略,E10,通风橱内堆放过多物品,622,0.2556,0.3183,0.2862,0.1399,0.0,0.0
standard,learner+learner,none,无策略,E11,废液混放产生异常气味,669,0.1988,0.3288,0.2571,0.2152,0.0,0.0
standard,learner+learner,none,无策略,E12,加热装置无人值守,552,0.288,0.2101,0.3967,0.1051,0.0,0.0
standard,learner+learner,none,无策略,E13,皮肤接触腐蚀性液体,874,0.2517,0.4233,0.0,0.0,0.3249,0.0
standard,learner+learner,none,无策略,E14,容器内压力异常升高,293,0.3311,0.1672,0.4027,0.099,0.0,0.0
standard,learner+learner,none,无策略,E15,实验台出现小型明火,539,0.3544,0.2597,0.0,0.0,0.3859,0.0
standard,learner+learner,none,无策略,E16,刺激性气味明显增强,1174,0.3654,0.23,0.3424,0.0622,0.0,0.0
standard,learner+learner,none,无策略,E17,危化品领用记录与实物不一致,1091,0.4244,0.1641,0.3291,0.0825,0.0,0.0
standard,learner+learner,none,无策略,E18,实验结束后设备未断电且记录缺失,577,0.3154,0.0936,0.4922,0.0988,0.0,0.0
standard,learner+learner,none,无策略,E19,装置软管连接松动并有渗漏,652,0.2485,0.3712,0.2055,0.1748,0.0,0.0
standard,learner+learner,none,无策略,E20,离心样品配平异常,292,0.2842,0.2295,0.2979,0.1884,0.0,0.0
standard,learner+learner,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,319,0.4201,0.1881,0.3229,0.069,0.0,0.0
standard,learner+learner,none,无策略,E22,通风橱前窗开启过高导致气流失效,962,0.3607,0.2037,0.3524,0.0832,0.0,0.0
standard,learner+learner,none,无策略,E23,未知粉末散落并引发刺激性不适,945,0.218,0.3608,0.2201,0.2011,0.0,0.0
standard,learner+learner,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,868,0.3779,0.1855,0.3618,0.0749,0.0,0.0
standard,learner+reckless,none,无策略,E01,未佩戴护目镜,678,0.264,0.4425,0.1504,0.1431,0.0,0.0
standard,learner+reckless,none,无策略,E02,试剂瓶标签模糊,901,0.2087,0.3585,0.1876,0.2453,0.0,0.0
standard,learner+reckless,none,无策略,E03,实验台杂乱,953,0.2445,0.3757,0.1836,0.1962,0.0,0.0
standard,learner+reckless,none,无策略,E04,废液桶未及时封口,674,0.3398,0.3205,0.2018,0.138,0.0,0.0
standard,learner+reckless,none,无策略,E05,挥发性溶剂在开放环境中转移,936,0.2254,0.3429,0.2073,0.2244,0.0,0.0
standard,learner+reckless,none,无策略,E06,有机溶剂附近存在火源,687,0.2751,0.1674,0.4221,0.1354,0.0,0.0
standard,learner+reckless,none,无策略,E07,地面少量液体洒漏,398,0.2362,0.3769,0.191,0.196,0.0,0.0
standard,learner+reckless,none,无策略,E08,玻璃器皿出现裂纹,1351,0.2006,0.3509,0.2147,0.2339,0.0,0.0
standard,learner+reckless,none,无策略,E09,气瓶未固定,367,0.267,0.3896,0.1608,0.1826,0.0,0.0
standard,learner+reckless,none,无策略,E10,通风橱内堆放过多物品,580,0.2603,0.3241,0.2724,0.1431,0.0,0.0
standard,learner+reckless,none,无策略,E11,废液混放产生异常气味,597,0.1759,0.325,0.2613,0.2379,0.0,0.0
standard,learner+reckless,none,无策略,E12,加热装置无人值守,607,0.3509,0.2175,0.3509,0.0807,0.0,0.0
standard,learner+reckless,none,无策略,E13,皮肤接触腐蚀性液体,892,0.2444,0.4383,0.0,0.0,0.3173,0.0
standard,learner+reckless,none,无策略,E14,容器内压力异常升高,304,0.3717,0.1612,0.3816,0.0855,0.0,0.0
standard,learner+reckless,none,无策略,E15,实验台出现小型明火,576,0.3854,0.2587,0.0,0.0,0.3559,0.0
standard,learner+reckless,none,无策略,E16,刺激性气味明显增强,1164,0.3875,0.1924,0.3643,0.0558,0.0,0.0
standard,learner+reckless,none,无策略,E17,危化品领用记录与实物不一致,1079,0.4282,0.1409,0.3364,0.0945,0.0,0.0
standard,learner+reckless,none,无策略,E18,实验结束后设备未断电且记录缺失,613,0.2969,0.1126,0.4992,0.0914,0.0,0.0
standard,learner+reckless,none,无策略,E19,装置软管连接松动并有渗漏,659,0.2231,0.4264,0.1942,0.1563,0.0,0.0
standard,learner+reckless,none,无策略,E20,离心样品配平异常,320,0.3219,0.2219,0.3156,0.1406,0.0,0.0
standard,learner+reckless,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,298,0.4396,0.2047,0.2651,0.0906,0.0,0.0
standard,learner+reckless,none,无策略,E22,通风橱前窗开启过高导致气流失效,929,0.38,0.1981,0.3412,0.0807,0.0,0.0
standard,learner+reckless,none,无策略,E23,未知粉末散落并引发刺激性不适,958,0.2077,0.3643,0.239,0.1889,0.0,0.0
standard,learner+reckless,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,896,0.3616,0.1931,0.3583,0.0871,0.0,0.0
standard,learner+safe,none,无策略,E01,未佩戴护目镜,665,0.2797,0.4165,0.1323,0.1714,0.0,0.0
standard,learner+safe,none,无策略,E02,试剂瓶标签模糊,853,0.1864,0.3751,0.2134,0.2251,0.0,0.0
standard,learner+safe,none,无策略,E03,实验台杂乱,866,0.2079,0.418,0.1651,0.209,0.0,0.0
standard,learner+safe,none,无策略,E04,废液桶未及时封口,671,0.3949,0.3055,0.1997,0.0999,0.0,0.0
standard,learner+safe,none,无策略,E05,挥发性溶剂在开放环境中转移,961,0.2435,0.3746,0.1873,0.1946,0.0,0.0
standard,learner+safe,none,无策略,E06,有机溶剂附近存在火源,676,0.253,0.1849,0.4379,0.1243,0.0,0.0
standard,learner+safe,none,无策略,E07,地面少量液体洒漏,410,0.2146,0.4049,0.1659,0.2146,0.0,0.0
standard,learner+safe,none,无策略,E08,玻璃器皿出现裂纹,1335,0.2449,0.3648,0.2127,0.1775,0.0,0.0
standard,learner+safe,none,无策略,E09,气瓶未固定,391,0.2634,0.4297,0.1611,0.1458,0.0,0.0
standard,learner+safe,none,无策略,E10,通风橱内堆放过多物品,642,0.2975,0.3349,0.229,0.1386,0.0,0.0
standard,learner+safe,none,无策略,E11,废液混放产生异常气味,663,0.1704,0.3786,0.2368,0.2142,0.0,0.0
standard,learner+safe,none,无策略,E12,加热装置无人值守,584,0.2997,0.214,0.3938,0.0925,0.0,0.0
standard,learner+safe,none,无策略,E13,皮肤接触腐蚀性液体,824,0.2415,0.4587,0.0,0.0,0.2998,0.0
standard,learner+safe,none,无策略,E14,容器内压力异常升高,319,0.2539,0.163,0.489,0.094,0.0,0.0
standard,learner+safe,none,无策略,E15,实验台出现小型明火,575,0.4,0.2626,0.0,0.0,0.3374,0.0
standard,learner+safe,none,无策略,E16,刺激性气味明显增强,1191,0.3426,0.2191,0.3661,0.0722,0.0,0.0
standard,learner+safe,none,无策略,E17,危化品领用记录与实物不一致,1096,0.3942,0.1633,0.3531,0.0894,0.0,0.0
standard,learner+safe,none,无策略,E18,实验结束后设备未断电且记录缺失,617,0.3063,0.1037,0.4943,0.0956,0.0,0.0
standard,learner+safe,none,无策略,E19,装置软管连接松动并有渗漏,687,0.2329,0.4309,0.2052,0.131,0.0,0.0
standard,learner+safe,none,无策略,E20,离心样品配平异常,347,0.3775,0.2133,0.2882,0.121,0.0,0.0
standard,learner+safe,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,293,0.413,0.215,0.3003,0.0717,0.0,0.0
standard,learner+safe,none,无策略,E22,通风橱前窗开启过高导致气流失效,945,0.3873,0.2286,0.3026,0.0815,0.0,0.0
standard,learner+safe,none,无策略,E23,未知粉末散落并引发刺激性不适,968,0.2014,0.3657,0.2293,0.2035,0.0,0.0
standard,learner+safe,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,890,0.3697,0.1697,0.3843,0.0764,0.0,0.0
standard,reckless+reckless,none,无策略,E01,未佩戴护目镜,691,0.233,0.453,0.1346,0.1795,0.0,0.0
standard,reckless+reckless,none,无策略,E02,试剂瓶标签模糊,911,0.2108,0.3535,0.2009,0.2349,0.0,0.0
standard,reckless+reckless,none,无策略,E03,实验台杂乱,878,0.213,0.377,0.2039,0.2062,0.0,0.0
standard,reckless+reckless,none,无策略,E04,废液桶未及时封口,693,0.3608,0.3434,0.1631,0.1328,0.0,0.0
standard,reckless+reckless,none,无策略,E05,挥发性溶剂在开放环境中转移,900,0.2033,0.3567,0.1978,0.2422,0.0,0.0
standard,reckless+reckless,none,无策略,E06,有机溶剂附近存在火源,670,0.3224,0.1373,0.4015,0.1388,0.0,0.0
standard,reckless+reckless,none,无策略,E07,地面少量液体洒漏,388,0.1907,0.4613,0.1546,0.1933,0.0,0.0
standard,reckless+reckless,none,无策略,E08,玻璃器皿出现裂纹,1325,0.2219,0.3351,0.2008,0.2423,0.0,0.0
standard,reckless+reckless,none,无策略,E09,气瓶未固定,395,0.2051,0.4278,0.1595,0.2076,0.0,0.0
standard,reckless+reckless,none,无策略,E10,通风橱内堆放过多物品,619,0.3263,0.2908,0.2246,0.1583,0.0,0.0
standard,reckless+reckless,none,无策略,E11,废液混放产生异常气味,605,0.1653,0.2942,0.2595,0.281,0.0,0.0
standard,reckless+reckless,none,无策略,E12,加热装置无人值守,529,0.2533,0.1645,0.3913,0.1909,0.0,0.0
standard,reckless+reckless,none,无策略,E13,皮肤接触腐蚀性液体,846,0.1974,0.3924,0.0,0.0,0.4102,0.0
standard,reckless+reckless,none,无策略,E14,容器内压力异常升高,310,0.2839,0.1419,0.4226,0.1516,0.0,0.0
standard,reckless+reckless,none,无策略,E15,实验台出现小型明火,561,0.2977,0.2424,0.0,0.0,0.4599,0.0
standard,reckless+reckless,none,无策略,E16,刺激性气味明显增强,1210,0.3273,0.162,0.4058,0.105,0.0,0.0
standard,reckless+reckless,none,无策略,E17,危化品领用记录与实物不一致,1043,0.4017,0.1678,0.3567,0.0738,0.0,0.0
standard,reckless+reckless,none,无策略,E18,实验结束后设备未断电且记录缺失,571,0.303,0.1366,0.4466,0.1138,0.0,0.0
standard,reckless+reckless,none,无策略,E19,装置软管连接松动并有渗漏,675,0.2622,0.4104,0.1644,0.163,0.0,0.0
standard,reckless+reckless,none,无策略,E20,离心样品配平异常,316,0.3165,0.193,0.3386,0.1519,0.0,0.0
standard,reckless+reckless,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,332,0.4578,0.1837,0.2711,0.0873,0.0,0.0
standard,reckless+reckless,none,无策略,E22,通风橱前窗开启过高导致气流失效,947,0.4192,0.1584,0.3358,0.0866,0.0,0.0
standard,reckless+reckless,none,无策略,E23,未知粉末散落并引发刺激性不适,931,0.1944,0.319,0.2234,0.2632,0.0,0.0
standard,reckless+reckless,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,872,0.3165,0.1606,0.3463,0.1766,0.0,0.0
standard,reckless+safe,none,无策略,E01,未佩戴护目镜,660,0.2455,0.4288,0.1379,0.1879,0.0,0.0
standard,reckless+safe,none,无策略,E02,试剂瓶标签模糊,837,0.2318,0.3429,0.2043,0.221,0.0,0.0
standard,reckless+safe,none,无策略,E03,实验台杂乱,902,0.2406,0.3537,0.1774,0.2284,0.0,0.0
standard,reckless+safe,none,无策略,E04,废液桶未及时封口,696,0.3305,0.3261,0.1997,0.1437,0.0,0.0
standard,reckless+safe,none,无策略,E05,挥发性溶剂在开放环境中转移,929,0.2314,0.3983,0.2045,0.1658,0.0,0.0
standard,reckless+safe,none,无策略,E06,有机溶剂附近存在火源,674,0.27,0.1914,0.4496,0.089,0.0,0.0
standard,reckless+safe,none,无策略,E07,地面少量液体洒漏,398,0.2487,0.3995,0.1809,0.1709,0.0,0.0
standard,reckless+safe,none,无策略,E08,玻璃器皿出现裂纹,1384,0.2168,0.3829,0.2103,0.19,0.0,0.0
standard,reckless+safe,none,无策略,E09,气瓶未固定,420,0.2643,0.4286,0.15,0.1571,0.0,0.0
standard,reckless+safe,none,无策略,E10,通风橱内堆放过多物品,601,0.2629,0.3577,0.2546,0.1248,0.0,0.0
standard,reckless+safe,none,无策略,E11,废液混放产生异常气味,639,0.1862,0.3693,0.2222,0.2222,0.0,0.0
standard,reckless+safe,none,无策略,E12,加热装置无人值守,620,0.2823,0.2129,0.3887,0.1161,0.0,0.0
standard,reckless+safe,none,无策略,E13,皮肤接触腐蚀性液体,881,0.2486,0.4529,0.0,0.0,0.2985,0.0
standard,reckless+safe,none,无策略,E14,容器内压力异常升高,303,0.3861,0.1518,0.363,0.099,0.0,0.0
standard,reckless+safe,none,无策略,E15,实验台出现小型明火,553,0.4177,0.2586,0.0,0.0,0.3237,0.0
standard,reckless+safe,none,无策略,E16,刺激性气味明显增强,1179,0.3579,0.2349,0.3545,0.0526,0.0,0.0
standard,reckless+safe,none,无策略,E17,危化品领用记录与实物不一致,1104,0.442,0.1467,0.3306,0.0806,0.0,0.0
standard,reckless+safe,none,无策略,E18,实验结束后设备未断电且记录缺失,620,0.3468,0.0952,0.4516,0.1065,0.0,0.0
standard,reckless+safe,none,无策略,E19,装置软管连接松动并有渗漏,619,0.2666,0.4297,0.1777,0.126,0.0,0.0
standard,reckless+safe,none,无策略,E20,离心样品配平异常,337,0.3591,0.1988,0.3501,0.092,0.0,0.0
standard,reckless+safe,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,331,0.4713,0.1813,0.2991,0.0483,0.0,0.0
standard,reckless+safe,none,无策略,E22,通风橱前窗开启过高导致气流失效,935,0.4203,0.1989,0.3219,0.0588,0.0,0.0
standard,reckless+safe,none,无策略,E23,未知粉末散落并引发刺激性不适,964,0.2064,0.3766,0.2334,0.1836,0.0,0.0
standard,reckless+safe,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,865,0.3595,0.1803,0.385,0.0751,0.0,0.0
standard,safe+safe,none,无策略,E01,未佩戴护目镜,685,0.2029,0.4657,0.165,0.1664,0.0,0.0
standard,safe+safe,none,无策略,E02,试剂瓶标签模糊,869,0.1979,0.3763,0.1818,0.244,0.0,0.0
standard,safe+safe,none,无策略,E03,实验台杂乱,948,0.2162,0.3703,0.1762,0.2373,0.0,0.0
standard,safe+safe,none,无策略,E04,废液桶未及时封口,664,0.4127,0.2756,0.1627,0.1491,0.0,0.0
standard,safe+safe,none,无策略,E05,挥发性溶剂在开放环境中转移,941,0.2391,0.406,0.1743,0.1807,0.0,0.0
standard,safe+safe,none,无策略,E06,有机溶剂附近存在火源,690,0.2623,0.2072,0.3942,0.1362,0.0,0.0
standard,safe+safe,none,无策略,E07,地面少量液体洒漏,392,0.1684,0.4592,0.1786,0.1939,0.0,0.0
standard,safe+safe,none,无策略,E08,玻璃器皿出现裂纹,1339,0.2375,0.3921,0.171,0.1994,0.0,0.0
standard,safe+safe,none,无策略,E09,气瓶未固定,406,0.2241,0.4704,0.1355,0.17,0.0,0.0
standard,safe+safe,none,无策略,E10,通风橱内堆放过多物品,625,0.3104,0.336,0.2224,0.1312,0.0,0.0
standard,safe+safe,none,无策略,E11,废液混放产生异常气味,619,0.1842,0.3845,0.2423,0.189,0.0,0.0
standard,safe+safe,none,无策略,E12,加热装置无人值守,603,0.3051,0.2139,0.3516,0.1294,0.0,0.0
standard,safe+safe,none,无策略,E13,皮肤接触腐蚀性液体,868,0.2442,0.432,0.0,0.0,0.3237,0.0
standard,safe+safe,none,无策略,E14,容器内压力异常升高,282,0.3404,0.1738,0.4007,0.0851,0.0,0.0
standard,safe+safe,none,无策略,E15,实验台出现小型明火,554,0.4061,0.2148,0.0,0.0,0.3791,0.0
standard,safe+safe,none,无策略,E16,刺激性气味明显增强,1147,0.3601,0.2241,0.3426,0.0732,0.0,0.0
standard,safe+safe,none,无策略,E17,危化品领用记录与实物不一致,1076,0.4387,0.1757,0.3048,0.0809,0.0,0.0
standard,safe+safe,none,无策略,E18,实验结束后设备未断电且记录缺失,606,0.3053,0.0776,0.5281,0.0891,0.0,0.0
standard,safe+safe,none,无策略,E19,装置软管连接松动并有渗漏,698,0.2722,0.4312,0.1805,0.116,0.0,0.0
standard,safe+safe,none,无策略,E20,离心样品配平异常,316,0.3639,0.1551,0.3576,0.1234,0.0,0.0
standard,safe+safe,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,351,0.4843,0.2365,0.2564,0.0228,0.0,0.0
standard,safe+safe,none,无策略,E22,通风橱前窗开启过高导致气流失效,971,0.3821,0.2482,0.2976,0.0721,0.0,0.0
standard,safe+safe,none,无策略,E23,未知粉末散落并引发刺激性不适,935,0.1882,0.4075,0.2289,0.1754,0.0,0.0
standard,safe+safe,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,887,0.3766,0.1815,0.3326,0.1094,0.0,0.0
teaching,balanced+balanced,none,无策略,E01,未佩戴护目镜,653,0.1562,0.5069,0.1654,0.1715,0.0,0.0
teaching,balanced+balanced,none,无策略,E02,试剂瓶标签模糊,865,0.1653,0.3954,0.1861,0.2532,0.0,0.0
teaching,balanced+balanced,none,无策略,E03,实验台杂乱,987,0.1672,0.4205,0.1976,0.2148,0.0,0.0
teaching,balanced+balanced,none,无策略,E04,废液桶未及时封口,678,0.3702,0.3142,0.1667,0.149,0.0,0.0
teaching,balanced+balanced,none,无策略,E05,挥发性溶剂在开放环境中转移,979,0.238,0.3749,0.2084,0.1788,0.0,0.0
teaching,balanced+balanced,none,无策略,E06,有机溶剂附近存在火源,663,0.3017,0.1825,0.4238,0.092,0.0,0.0
teaching,balanced+balanced,none,无策略,E07,地面少量液体洒漏,401,0.1746,0.4364,0.2195,0.1696,0.0,0.0
teaching,balanced+balanced,none,无策略,E08,玻璃器皿出现裂纹,1367,0.2502,0.3584,0.1975,0.1939,0.0,0.0
teaching,balanced+balanced,none,无策略,E09,气瓶未固定,447,0.2617,0.4452,0.1611,0.132,0.0,0.0
teaching,balanced+balanced,none,无策略,E10,通风橱内堆放过多物品,643,0.2722,0.3406,0.2644,0.1229,0.0,0.0
teaching,balanced+balanced,none,无策略,E11,废液混放产生异常气味,672,0.1905,0.4107,0.1964,0.2024,0.0,0.0
teaching,balanced+balanced,none,无策略,E12,加热装置无人值守,605,0.3008,0.2149,0.3851,0.0992,0.0,0.0
teaching,balanced+balanced,none,无策略,E13,皮肤接触腐蚀性液体,916,0.2511,0.4432,0.0,0.0,0.3057,0.0
teaching,balanced+balanced,none,无策略,E14,容器内压力异常升高,317,0.3344,0.164,0.4038,0.0978,0.0,0.0
teaching,balanced+balanced,none,无策略,E15,实验台出现小型明火,589,0.4907,0.2377,0.0,0.0,0.2716,0.0
teaching,balanced+balanced,none,无策略,E16,刺激性气味明显增强,1168,0.3784,0.2192,0.3459,0.0565,0.0,0.0
teaching,balanced+balanced,none,无策略,E17,危化品领用记录与实物不一致,1121,0.3533,0.2114,0.3408,0.0946,0.0,0.0
teaching,balanced+balanced,none,无策略,E18,实验结束后设备未断电且记录缺失,629,0.3021,0.1208,0.4801,0.097,0.0,0.0
teaching,balanced+balanced,none,无策略,E19,装置软管连接松动并有渗漏,667,0.2519,0.4108,0.2024,0.1349,0.0,0.0
teaching,balanced+balanced,none,无策略,E20,离心样品配平异常,344,0.3372,0.218,0.3401,0.1047,0.0,0.0
teaching,balanced+balanced,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,331,0.4471,0.2205,0.2749,0.0574,0.0,0.0
teaching,balanced+balanced,none,无策略,E22,通风橱前窗开启过高导致气流失效,940,0.3968,0.2351,0.2915,0.0766,0.0,0.0
teaching,balanced+balanced,none,无策略,E23,未知粉末散落并引发刺激性不适,982,0.2291,0.3768,0.2057,0.1884,0.0,0.0
teaching,balanced+balanced,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,872,0.336,0.2156,0.3716,0.0768,0.0,0.0
challenge,balanced+balanced,none,无策略,E01,未佩戴护目镜,737,0.1872,0.5075,0.156,0.1493,0.0,0.0
challenge,balanced+balanced,none,无策略,E02,试剂瓶标签模糊,942,0.1741,0.4098,0.1656,0.2505,0.0,0.0
challenge,balanced+balanced,none,无策略,E03,实验台杂乱,996,0.1867,0.4076,0.1938,0.2118,0.0,0.0
challenge,balanced+balanced,none,无策略,E04,废液桶未及时封口,778,0.3573,0.3213,0.1915,0.1298,0.0,0.0
challenge,balanced+balanced,none,无策略,E05,挥发性溶剂在开放环境中转移,1014,0.2347,0.3856,0.1657,0.214,0.0,0.0
challenge,balanced+balanced,none,无策略,E06,有机溶剂附近存在火源,819,0.2772,0.1722,0.4176,0.1331,0.0,0.0
challenge,balanced+balanced,none,无策略,E07,地面少量液体洒漏,562,0.2135,0.4288,0.1726,0.1851,0.0,0.0
challenge,balanced+balanced,none,无策略,E08,玻璃器皿出现裂纹,1377,0.2259,0.3987,0.1859,0.1895,0.0,0.0
challenge,balanced+balanced,none,无策略,E09,气瓶未固定,569,0.2214,0.4394,0.1476,0.1916,0.0,0.0
challenge,balanced+balanced,none,无策略,E10,通风橱内堆放过多物品,713,0.2833,0.3029,0.2581,0.1557,0.0,0.0
challenge,balanced+balanced,none,无策略,E11,废液混放产生异常气味,772,0.1891,0.3161,0.237,0.2578,0.0,0.0
challenge,balanced+balanced,none,无策略,E12,加热装置无人值守,725,0.2621,0.1807,0.4055,0.1517,0.0,0.0
challenge,balanced+balanced,none,无策略,E13,皮肤接触腐蚀性液体,953,0.2267,0.4239,0.0,0.0,0.3494,0.0
challenge,balanced+balanced,none,无策略,E14,容器内压力异常升高,488,0.2705,0.1332,0.4324,0.1639,0.0,0.0
challenge,balanced+balanced,none,无策略,E15,实验台出现小型明火,695,0.4115,0.2374,0.0,0.0,0.3511,0.0
challenge,balanced+balanced,none,无策略,E16,刺激性气味明显增强,1179,0.3605,0.2137,0.3554,0.0704,0.0,0.0
challenge,balanced+balanced,none,无策略,E17,危化品领用记录与实物不一致,1100,0.38,0.1855,0.3427,0.0918,0.0,0.0
challenge,balanced+balanced,none,无策略,E18,实验结束后设备未断电且记录缺失,711,0.2841,0.121,0.4824,0.1125,0.0,0.0
challenge,balanced+balanced,none,无策略,E19,装置软管连接松动并有渗漏,794,0.2506,0.4232,0.1902,0.136,0.0,0.0
challenge,balanced+balanced,none,无策略,E20,离心样品配平异常,501,0.3114,0.2455,0.2854,0.1577,0.0,0.0
challenge,balanced+balanced,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,469,0.4904,0.2047,0.2495,0.0554,0.0,0.0
challenge,balanced+balanced,none,无策略,E22,通风橱前窗开启过高导致气流失效,1011,0.3818,0.2324,0.2908,0.095,0.0,0.0
challenge,balanced+balanced,none,无策略,E23,未知粉末散落并引发刺激性不适,1029,0.2031,0.3518,0.2119,0.2332,0.0,0.0
challenge,balanced+balanced,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,940,0.3351,0.2138,0.3489,0.1021,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E01,未佩戴护目镜,703,0.1935,0.4794,0.1693,0.1579,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E02,试剂瓶标签模糊,900,0.1556,0.3811,0.1844,0.2789,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E03,实验台杂乱,933,0.209,0.4169,0.1801,0.194,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E04,废液桶未及时封口,683,0.3616,0.3119,0.1874,0.1391,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E05,挥发性溶剂在开放环境中转移,970,0.2794,0.3474,0.1711,0.2021,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E06,有机溶剂附近存在火源,719,0.2629,0.2267,0.4103,0.1001,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E07,地面少量液体洒漏,420,0.231,0.3786,0.1738,0.2167,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E08,玻璃器皿出现裂纹,1353,0.2446,0.3718,0.2033,0.1803,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E09,气瓶未固定,411,0.2579,0.4355,0.1825,0.1241,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E10,通风橱内堆放过多物品,614,0.2362,0.4023,0.2427,0.1189,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E11,废液混放产生异常气味,647,0.2195,0.3261,0.2597,0.1947,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E12,加热装置无人值守,571,0.31,0.2172,0.3573,0.1156,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E13,皮肤接触腐蚀性液体,893,0.2273,0.4748,0.0,0.0,0.2979,0.0
standard,balanced+balanced,stable_management,稳健管理,E14,容器内压力异常升高,318,0.3302,0.1447,0.4528,0.0723,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E15,实验台出现小型明火,530,0.4151,0.2509,0.0,0.0,0.334,0.0
standard,balanced+balanced,stable_management,稳健管理,E16,刺激性气味明显增强,1203,0.3699,0.2278,0.3574,0.0449,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E17,危化品领用记录与实物不一致,1138,0.3937,0.1828,0.3383,0.0852,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E18,实验结束后设备未断电且记录缺失,608,0.2845,0.148,0.4671,0.1003,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E19,装置软管连接松动并有渗漏,668,0.2515,0.4072,0.232,0.1093,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E20,离心样品配平异常,314,0.3503,0.1975,0.3567,0.0955,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E21,旋蒸装置夹具松动或收集瓶偏斜,344,0.4709,0.2035,0.2791,0.0465,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E22,通风橱前窗开启过高导致气流失效,942,0.3779,0.2537,0.2962,0.0722,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E23,未知粉末散落并引发刺激性不适,959,0.1856,0.3806,0.2398,0.194,0.0,0.0
standard,balanced+balanced,stable_management,稳健管理,E24,钢瓶减压阀异常结霜并伴异响,875,0.3554,0.1806,0.3874,0.0766,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E01,未佩戴护目镜,632,0.1915,0.4826,0.1661,0.1598,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E02,试剂瓶标签模糊,955,0.1686,0.3927,0.2157,0.223,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E03,实验台杂乱,938,0.1791,0.4318,0.1834,0.2058,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E04,废液桶未及时封口,658,0.3526,0.2979,0.196,0.1535,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E05,挥发性溶剂在开放环境中转移,936,0.2286,0.3921,0.1923,0.187,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E06,有机溶剂附近存在火源,663,0.3137,0.1614,0.4087,0.1161,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E07,地面少量液体洒漏,396,0.1944,0.399,0.1818,0.2247,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E08,玻璃器皿出现裂纹,1332,0.2417,0.3476,0.217,0.1937,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E09,气瓶未固定,396,0.2348,0.4672,0.154,0.1439,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E10,通风橱内堆放过多物品,603,0.2504,0.3632,0.2537,0.1327,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E11,废液混放产生异常气味,634,0.2208,0.3707,0.2271,0.1814,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E12,加热装置无人值守,568,0.3169,0.2148,0.3732,0.0951,0.0,0.0
standard,balanced+balanced,efficiency_first,效率优先,E13,皮肤接触腐蚀性液体,877,0.2292,0.4846,0.0,0.0,0.2862,0.0
